text,sentiment
"Haree ,Jaalay",-1
Kanay ne oosoy haga,-1
Bittaa ma ha kallenage,-1
Wosaanchchay,-1
Kaawushiyaage,-1
Asa milaatiya xalahe,-1
Kanay neka doni dees gaada hasaayay,-1
"Jaallay,Tule ,Mohooy",-1
Jaallay,-1
Eti hegan xiskishin bantta ganjjiyaw woxxishin harati eta kitti kittidi nu deriya sugi sugidi ollan gellissosona,-1
Eti wottido banddiraanne xeellite Andualema giyobaakka siyite hageeti awudenne deriya zokkuwa zadhdhidi ulo kalliyobappe aadhdhokona,-1
gaasotaykka daaro baaxiya ogeti zookuwa immidageta coo atideta,-1
Gaasoyika biittanne baanna iita siiqiyogappe dendidagan baa bonchuwa koyiyaa asaa,-1
Gaassoy Baaxe leefaa mintte,-1
Gaassoykka Nuussi daro morkketti yuushuwan dooddi uttiisi,-1
Gachchaama Kawuaa Xoona Gaagga ,-1
Gagn ye xona nib naw wolatta,-1
galatetoshin aybe ooratabay,-1
Gammo ne loo aasaka,-1
ganay dishin gayitay mices,-1
Gatta Gamodan Garmammo Gana Essa Yashiisso Gaccibbo Mahedan Seeban Peregadda Pushakko ,-1
geelo wolaytta heeran xooniko Wolaytattoy Ooso qaala gidiyo gishawu Nababiyoganne xaafiyoga loyttidi luxitte hadara ,-1
Geman shoca giidi qonciyan tasa tanamo goosona,-1
Gidikoka lambata eta esha be'idi moro ogiyawu gelissidi doosona,-1
Gidoshin Hadara Ekkida Oone Banta Keettaa Keexiddinne bantta Ganjjiya Kunttiddi Hano Gakkanawu Yidosona,-1
Gifaatawuka shaakkennan qorennan saro gatto.Wolaytta xeeliya iittay eexxo.,-1
Gifata galla simes gido Gita wolayita Oyishay simenaba gidiko Uluwas aqidaaget de'iyoga nu Hayiqid wuriyo galassa Gifaata ,-1
Gillabba chanaqi oyissa kaqiyo miitta amaro ballan alibba naqqada assa wurisiya lawule xessan,-1
Gita Asa bariya Gam o A hegaa gaada Teme Nena aggikke .kawoti Aakkite orddite,-1
Gita Ofaa Hagee Hannid Gakkanaashin Doomettibeennage Bala,-1
Go ena nay kiyo kumess,-1
goba kitta ayia yelu mati shin nusoba syenadan mocona morge xibani zozis,-1
Goda suntan shocheto ,-1
Gooba goba geennay godatte goodetta meenna ,-1
Goppilata Oyiqdi Wadhdhiyobashin Xosay Eta Xitiya Mizo ,-1
Goyiroripe gochora daro giyobay dess,-1
GOYYIYOOSAN,-1
Gukida suttay awu pirdo mata oyqasi gidi hannes imida xossay woti ekko appe he matta ,-1
Gullanta Woyitotune Dagettu Keetta,-1
Gullantta Woy Dag Ket Lo'etta Likkee,-1
Ha gulo ayifiya digoo,-1
ha itta kawuwa nu wolaita xossay oycho.,-1
Ha kawotetta minnidi so gelennan qaxxiyoogan xoonana,-1
Ha layitta garssan merrettidda politikka qaattiyaa asayi ganjiyayo aqqiddaga,-1
ha mizza xossi diggo ,-1
ha na'ee oyishaw zaruwa diggiya kawotetay agganaw koshesi,-1
Ha na'ee oysha zarena kawotetay kanatto,-1
ha qofa ne uluwan wottada ne takkidooge likena eta mala nuna qohida sheshi bawa hara ala amratuwanka qaaca ,-1
Ha saatiyan shaahettikko waanna paacee hegaa ,-1
Ha ta erine naa''uto woykko heezzuto gidiyaga hachchippe doomine wolayitato qaalan kaho ooso keettati goe'etona geetetidi eretena gaasuwan atigiis,-1
Ha tobettay Dalgga oyshaa xeeliyagan sinttawu ekkana bessiya tanggotu bolli zorettes.,-1
HaI worddo mootuwa doommidooga essana koshshees. La Dagatoduwa dogiyaagidetii? ,-1
Hai dei dr abi kawotettay Wolaytta naqqidooge tuma,-1
Haii Wolayta yidaageti asaa shakkanaw yidosona,-1
Haako ga hariyaa ashuwaa gidiis bonchoosaappe soldees ,-1
Hachchi wonttan Kawo Kumbbe Dagaato.,-1
Hachchiigeeta qachchana xayikkokka attidaageeti shiiqin wurssi qachchanawu cimo gidennaadan gaada sirays.,-1
Hache gakanaw shayape keyanaw dandayebena oasuwa entega . fanan otoo osoye dogetena malaleya esepeteta,-1
hadara ha kiitaa guuxxishin laggiyawu gattiyoogan ha baaxiya zemppissa ,-1
Hagaappe sinttan Wolaytta laa'atettawu ay gatiyakka qanxxanawu maacidi kiyida qashoy qaaphee woroy maltte mootoy nuna guyye giissanawu bessenna.,-1
hagape sintan nu oletiyo olay so gido kaysotura,-1
Hagatene nu balishiyaa mattay proud of Dagiyachin,-1
Hage qasi nuyo cashapeatin boncho gidena,-1
Hage tumashin ha ii so bocciya kanna yelichidda aysee,-1
Hagee asaay issi sohuwan qohoy gakkiyakko Yelananiya aayyoti Payyatetta Eqotaa Ambbulanssiya xeesanaw waatidi silkkiya shoccanesha?,-1
Hagee Mootta Gaddawayi issi galassakka giddikokka nu biittassi wayettis Yaato gishshaw Worddo mootoyi eessuwan quccetto,-1
Ha'i sima minana koshessi tuma ne mala wolayita awuppe ekane,-1
Hai uba bhereka bagidon isuwa gido wodian nu behaire hayqichida polotica baga wani gidi ,-1
Ha'ii politikka qaatta ayissi sintta xeeran asaara kiyiddi waasenne,-1
Handay ma hallakes shin nuna I maro. ,-1
Hanena birshetta immoppa. ,-1
Hanenabi halchchetena halchchetabi sa an kundenna,-1
Hanennaba coo wayettoppa wolaytta yelagay nenadan maata miyaaga gidenna. ,-1
hangaassoy sa awu zimottay saluwaa caddees yaaggees ges nu asay.,-1
Haniche ola,-1
Hanidabaay ayibesha?,-1
Haniko away ha satiyan atidi de'yo gishashaw Wolaita cimay essuwan xeesidi a qofay aybako Wolaita deriya ersiyako lo'o.,-1
Hannoode etikka xilliyaa gaaccidi tookkidi giiridaagetuppe issuwaa.,-1
Hanoka beiki a cimetta abiyu shosha hanota,-1
hara ubbabaykka metenashin kawo kumbe dagata bochoppa hassay ossuwa mala gidenna siphi gada uttaga,-1
Haraa wolaytta dere eqotay etadankka wolayttatuwa go ettiyooga haara doommana besses Burqqee ho uwaara oyqqees ,-1
Haraba wurssidi deniyan gelidana qashettis,-1
Harabayi bana ha'ika nu asa boli godane gadawa ottidi xellosona,-1
Haratti aynne hanibookona ayba iitaakka ootinookkona. Hegaa erana koshshasa. Hankkoode laafa maaday yimppo ekkes giyooro balloppa ,-1
haray lo uwa shiishi eti laliyagete.ongokona sima.,-1
Haraykka Deshshin morkke Beibennaa,-1
Haree kace keso kinddichoy tussa eqo daamooti dembba kiyo abi melo Wolaytti dalgga mantte kiyiyoogee attenaba. bali ba ne gussan anjjetta ,-1
Haryan zempidi godarya cadettes. Nuka kassan ampiddi etayiyo yimpanaw dettes.,-1
Hawasi banaw koshena gasoyka alagatuko ,-1
Hawodiyaan koshenaaba xafoppa .bantta shemppuwa oyttid palamettiyaageta bochoopa ,-1
Hay neqofan neeni nena eranchcha gaydda daasa era? Laafay hagaa mala qofaa na'antto xaafoppa,-1
Haya wolaito benika nenara lo iyage hega kasi benika wozitoti dosona hachika hegatonishin hachira benigadan sakayetena,-1
Hayaa hayaa Gaammoo,-1
Hayiqin hayiday hayiqena wolaytte natto tuma hachika otidi de uwan dettasho,-1
Hayqaga paxa diyagetu gidon aysi koyay,-1
Hayqanappe atin Xonite ,-1
hayquwawu ay haalo kiyane medhaban waani gelane?,-1
Hega eqotayi amanenan xayikoka eti hega guye gokona,-1
Hega gishawu nu biidi eta cadokopeatin nuna etara dosona gin waga qanxisiyabi baawa,-1
Hega mala nu so gellata eqqettiyooge koshshes,-1
Hege Tuna Onaraka saro Didi Saro Baxxiya Baxetidi Dalga Mantiya Ekena ,-1
Hegee be'a waannaba. Ambban diyaa xuufe ubbay Wolaytta na gidenna.,-1
Hegee qucettena tuma. siyiya hayttay de'iyoy siyo ,-1
Hegeeti ayba sarenna citee ?,-1
hegsei hai wolayita dere woyenan awayeta ekifa d r indradadua harataka nu xayisena simoko,-1
Hi woga wolaytaw.haakenna maattn ba beeni ball naw simana ,-1
Hinna xoossaba. aqiichchidi yohoy kushe kushe geennaan shendderaattaan ho uwaara poliichchana bessees,-1
HINOO EKO MORKEE,-1
Hodde qaycaga ,-1
I hallayta nuna aggo ,-1
I ubbaappe bolla xooniyabi de enna,-1
INITENARA DIYAGE UBA XONIYAGA,-1
intte mala zibanne zirxxa yeleta awuppe demmanne aynnebaa wonikka wonttanaashin qammees.,-1
Ish wanane teme nu dussape hayqoy keha nu mixan alagay durananes haytwa imerketisha,-1
Ishshawu kehippe wolqqama osoo Wolayttatto  osoo a oottanaa koshshees ne baxiyaa ubbaykka minttana,-1
Isotaka dendida shempoy hayko guye simoy baw,-1
Itayai bochopo sugayi qatopo intena xeliya itawu ayfe qoqo layita wotto medhi,-1
Kaddaa kannttanee .xachiyyaa.,-1
Kane na'ay,-1
Kane na'ay kayisoy coo xafasa woyisu bira imidona,-1
Kase Kawo Dagata saro wodiya hannennaban xeessiidi goodiidi nu kesso loossuwara morkkee bobbohaa kessis,-1
Kase milile wodekka Wolayta asay hara herappe dumma dumma gaasotun keehippe qohettis,-1
Kasekka ufayissokkona mulekka bichchona.nee dikko gidees,-1
Kasekka Wolaytta Uluwa Ta Erays Giidi Xoonisada Loomininne Wozzitoy Oottiyo Ooso Waatanne Ta Ishawu,-1
kaw dagatto nena cadayi sintawu boofo woolayittaa caarikoo bankattofo haika woolayitta kundetaa telia morke demofo sintaw sintaw bahna nubayi ekena,-1
Kawe nawu hashu gatesi,-1
Kawo Dagato Kumbe xoossay qaala gelidi na'antto imiddo Kawo Tona koyro bayra Na'a. ,-1
Kawo Dagato tuma nena dosoos,-1
Kawo Dagato. ubatoka nu wozanan dass,-1
Kawo dagatoo taassa wonikka minnuwaassi metoy daro ,-1
kawo dagatora sintawu ,-1
Kawo gelana na iya zumayda erettaws,-1
Kawo kawo,-1
KAWO KAWO TUMA GIDOKO XOOSSO NA ARSA,-1
Kawo Kumbee dagtta siitan naagos,-1
Kawo Oggatta Amaddo Na auwa Wolayitauwa La Tuma Daraphphaa Pulayadassa Nu Pullanichauwa Woldastsadiqqa Tamasggana Medhdhaya Anijjo Teme ,-1
Kawo Xooni hagaa mala paraa zokkuwan ubba beettenna aseeyye laa. woy hara qofay de'ii,-1
Kawotettay haikka wolaytta dere asaa naaqidi deiyooga ha hanottay qoncciyan besses.,-1
Kawoy qanxxo kushe aleqo yaagiya Wolaytasii nuni hai yelaga naati chii Kawoy qanxo kushe duuxa giddi deettes,-1
KAWOY QANXXO KUSHEE ALLEQO GEES WOLAYTTAY,-1
Kawuwaappe Dariyaaggo.,-1
Kaysoy hamuussa efin kayay arbaa bocces aymadi nuoyshasi zaroy zeluimichin ayaba haaki deiyogaa neoychay? Poora ,-1
KAYSOY KAYSOY GUYYEERA HARABA OYQQIDI SINTTAARA WOLAITTABA GIIDI WAASSEES. SHAAKKIDI DAANA ,-1
Keehi yiloyees,-1
keehipe azantes,-1
keehippe maalaliyagee zaata mootta kawotettay beeses gaappe attin hara oona oychana bessi?,-1
Kicha diga ta wodala wodala gaammuwaa ubba xaaggaasa. Nena koroninne waayi bochchana,-1
Kiindichoy Tuusaa Eqiis,-1
Koyiro xaatta moccona Hailemariam Dasali nu biittaa hayitta hayidda erenna,-1
Koyirobayi nu shoro shesha yelagati nu asa kase qohuwape kiyanawune sintawuka qohanawu koyiya amaridageti kiike mocona haasaya kalidi yohuwa mirqeta domoga akekida,-1
kumbbe dagatanne yaannisa xibeba Eta moogaageeta loddaan moogana ,-1
Kumetta Wolaytta Asay Wolaytta Yelagay Baaxiya tamaadan eettiyo wodiya hanno ,-1
Kumetta Wolayttan ubba alanattuppe asay kiyyiyoogan dalgga manttiya lalabiddi betteesi. ,-1
La neppeka awunkon nu donay kessi ekiyoga erishsha??,-1
La niyawa Tona Gaga masatiyage ,-1
LA Wolait Ya Daranape Atin Opene Guxena Tarikiya Odiyosape Tarikiya Otiyosa Gakida.isipetetay Nuge uba ya mino,-1
Laa hagee birata penggiyaa mentti gelennee tumaa odikko. Tamasgana.,-1
La'a mashenna arjuna qanxa na'awaa la'a dangerssa wure dangerssa achane kare gurde worqa na'a.,-1
laa N'aa lo'Yaa Fotuwaa Dentinawuu,-1
laa tana coo hali,-1
Laafana haattay kanaa mees,-1
La'afayi Soo giduwaa Tonin Minoyi kariya'a Tones Gess wolyitayi,-1
Aabunay nu a eriyoonaasha?,0
Aayee Aayee Waallollee. ,0
aayen xilqqi giidi maren tolkku ges giyogaadan hannin leppikko wontto woranawu xoqqollanawu guyye geenaagee qoncce,0
Aayiya yelu gaysi hara oorattabaakka naagaysi.,0
Aayiya yelu xoona mattattoo Morkkiyawu ulo immoppa minna,0
Aayiyaa yelu kasekka hagaa malaa issippetetta koshshishshin attiis.,0
Aayiyaa yelu penggen qachchiyo sintta boorawu puullanchcha ne ,0
aayye ana wolayttoo wonttin qammin nebaw waayiya gita asa xayadasa,0
Abba Haata Duqay Wursenn,0
Abeeti wolayttoo ne issipetetteawu eqqayis yashshasa niyo noore gayis ta diyosan qassi cadda oyqqa yedoppa woray neegaa ,0
Abet lo es goppa quldura quliduraa shin xayadassa.,0
Abey wol gaammaa,0
Abi yide karrepe yanna xayyiko soddop sheshshak banna koshenna,0
abisi dometene?,0
Abooliya yooyankiya kariyan kaassiya Damote jaalaa naw,0
adisabana harasani de yageti abini sihane,0
Adusa bariya saruwara amotas,0
Aho dereka lambayika nu asape daruwa etape goetis,0
Ajuutaa pooxidi eriyoogan Wolaytta kaciya xoqqu xoqqu ottanaw yelagay kasegappe daruwa beggotanaw besses.,0
Aka hode.,0
Akadda ayiffa na a gamoyi ,0
akitee ayfiteee teme,0
akka ayifa Odido Donani Essa mixxilisa,0
alagako simada comma sooko simada mittaa,0
Ali'oo Wolayttawu,0
Alitaye firiyaa biittaa majjore worabbi,0
amado damote gobe welayttenawu ,0
ana nunaka shobakte. ,0
Ane akeekan tangos,0
Ane anin anxo wolyitawu be''ana,0
Ane dandayo sohuwan uban nu kalane tobeyako ubaka hayesetura wolakere hasayeyako kehe upayesenesha wolayeto,0
ane eziganaka aymala qofara yanako nagana,0
Ane gikki woyigay? Wonto eretana gay?,0
Ane ista naa'a giidi qoodite. Yelaga balbuqiyayi oone? Shakkidi issuwa so asa hara alaga otiyaayi oone? ,0
Ane leemisoy gelido asi ba qaalaa birshshettara xaafidi ba laggiyaa sudhdha oottidi beessiyay oone ?,0
Ane negadan wolayitatuwa tana tamarisa,0
ane nu nuna qoppoos maaddoos dichchoos. haray ba maado xallawu nu wulqqaa nu eraa bonqqooge gidana.,0
Ane qaaxxos nu  dichchos tamasggana miyyiyan eqqos,0
Ane saro sima ,0
Ane Ta qooriyan,0
Ane Teme nuusi geressa yeeda,0
Ane waatane sima hayqoy bochennaadan eta qosin aggiyaagashin qol''on qosidi ooratta haydaa bessanee ,0
Ane wolaytta pinttisos,0
Ane Xoonanawu Xoonettos hashetos,0
Ane xoosaba be anakka. Coo hanoosona maahiya goynerri mala kiyin.,0
Anebaa qashetinka oyshay oysha hagape sinta dusa ABIY Kawota eriraa?,0
Ani gitatoosona ayssiyageeta giyo asata zorettisooskkaa?,0
Anijjetta wodala Ganjjiyaa Teme.WDM.,0
Anne loyitada filgada oyichane nu asasine aysi de eya dabotay haki utishin,0
Anne Oditte Tumappe Lo'iko Oonatetta Ordiyaan Otoretta Beetiko Woggadan Mayadda Puullan Aleqiko Daradda Dalgadda Qonccadda Po'iko?,0
Anne tungan diyageeti waati siyanako odda tana barakata wolde makisuwa,0
appuuni saattiyaannee?,0
Apun satyane wontto?,0
Ara Nuna Ubbaaka Itaagaadan Gam'eto.,0
Arakkaa aaraa teera giyaagaappeattin gidenna.,0
Arbapene ayimalopene giduwan xossi de esi,0
asaw dabbotussi eta wossiyo ketta asawnne kumetta wolaitaw dandaya amottos,0
ASAWU BAA BITANEE YEENNAATAAN XISKKIIS GIIDA KK ZAAROPPO,0
asay qofes xossay pollees ne qofosa ubbaa godday gattoo ,0
Asayi bonchuwa imaana xaayiko qeeri na''adan yiilottiya asa,0
Asayi nagetite hahoteta coronape,0
ASEFA WODAJA PANGGATA SHAMMID YINPPISSIS GIYOGEE TUMEYYE WORE GIYOROOKA OYCHA,0
ashu birishetto ,0
Asidesach Pullaniche wolayitta mine,0
assi halo,0
Atena awudekka ekkana ,0
atena issi gala,0
attenna shin.,0
attuma na appeattin addaree giddenna. Attuma natta addarre giyaa wanna addare nenna.,0
attuma na appeattin addaree giddenna. Attuma natta addarre giyaa wanna addare nenna.,0
awa baychadi qa.,0
awa heeran de ii,0
Awani demanesha ha maxafiyo,0
Awudde gakkanuw awwasi yrddid danne tayishawu,0
awude domi teme ayibin eeranne gereriya asay awun xayes gadi,0
Awuga Yootidi Awuga Aganne,0
Ay hega xalle Teme ,0
Ay nu bolli xengay ishawu?,0
Aya yelu nena kehipp galatoss wontto nagana,0
ayba ootadaka lo''aasa,0
Aybaaka Ashabaakaa.,0
Aybaka hashu giisiiyaba gidena ,0
Aybe lazanttay ishawu,0
Aybee qasi ,0
aybee taw gelibeena?,0
Aybidi Xoso Saluwa Shaka Wodhiyakko Wolaitawu,0
ayeebay gelenna asi denna shin.adussa woddiyaa sarottetara amottas,0
Ayeessi Baynnaa Sagaayyoy Naeessi Qesiyaa Menttees,0
Ayeneba obabaweka wode dese..,0
Ayi Aginani Domiyako Odetiyako Daro Lo o Gada Qoppayisi,0
Ayi Haniyako Kuyixaroy Baata Kiyi Beya Ne Tawu Baata Nu Ekidi Agana Dalgga Mantiya Agoko ,0
ayiba gadi teme wodiya nagoos ,0
Ayikkoba eti metotanna,0
ayis hega otiyona?.,0
ayisi qachidona,0
Ayiya yellu mazagana oyishane zaruwa makisuwsn erettes nebay gumma gumma,0
Ayiyaa yelu gale na'a hachi neni koyro,0
Aykkobaawa danddayna ubbabaykka wonttanaashin xumees wonikkaá¢,0
Ayssi ayba hasayi gaanaw besses,0
Ayzo dagi xossi ne Donna Hasayana,0
Ayzo Gamo nunika eso,0
Ba chaanaaliyaan doomisha?,0
ba ishshaa woriya qa'eela ,0
Balchcha Tasammi bana yelaga giid xaafiyooge hassayettiis taw tumaa gaadasa.,0
Be'alacoo hagadanate,0
Beeraa kanttas ,0
beerassi oyishayii liike oyisha ,0
Biittay kocan denddo ,0
Biyaagoosho tanoo ,0
Biza qofa hagee ,0
Bonchettida Tamazgana cengurssa dumma giigisuwa ne Telegram citan yeddarkii,0
Bonchettidanne Dosettida Woddala Ganjeetoo Wolaitta Gamotto ,0
Boosa Borton Malatees,0
Boxoxxoada qunxissadaa Wdm.oycha ezgana erooo,0
Bunge yeta nagyis gela o gexe huu huu giyga,0
Buze nepe hayiqidika dares buza gakanawu koyiko tuma hasaya ishi buze lerasu tesedo le ageru yemitagel newu ta xalayi beto gopa,0
cenggurssara lo'iyago,0
Chainati Alamiya mulliya Kushiya Meccisidosona Ha Agunttasi,0
Cuucha Mitana tayenaw,0
Cuucha mogidi naagos,0
Daannaw intte booray yelibeenna ta miizziya yelaasu shin simi asi be'idi pirddin ekkekketii. ,0
dalga manttiya immettana mala charkuwaa bollan xalla waasin beetaneesha?,0
Dalga mantya qattay aysi coo u gide,0
Dalgaa mantiyaa eraa hegee,0
Dalgga cora daro woykko ississaan eellidi uttidabaa,0
Dalgga Mantiyaa Ekanna Kora Para Zarana,0
Dalgga Mantte Laamee oyshaa ,0
Dalgga manttiya ekkaanna,0
Dandayetiko silke yafaran asasi oyshaw doya otiyako worqaba ,0
Dantiyaro gideke hana teme,0
Dapuranawu nunaka eyetanawu besena,0
dara danata biittaa kuma.tumay sinttawu keso ,0
dareeta wonkka gaammoti.,0
Darii guurin darkkon wonttees.,0
daruwa hara peejjiyaappe eki xaafes baappe oorattaba gattena.,0
Dea ne tayshay dosos.adape,0
Deeshiyo shira ii ashuwanne miza ii galbbanne tola ,0
deeshshay ba yaraw handatees ,0
Deree ha laappun gallassay wuranaappe kasetidi loytti waassanawu koshshes.,0
Deriyawu gelo qaalay sa'aani wodhenna . Hekko koshshees giido eqotaa,0
Dicca tassi yeddarki giddo yafaaranii yedda.,0
Dicca teme nu naggos inte Na ayika gammo,0
Diccashsho Teme nena xoossi anjjo Arbbappe nne aymaloppe gidduwan xoossi de ees ges nu asay,0
Dicha nayna,0
Diriphan sinta xera ,0
Doomo xoosayka mizena ,0
Doyanaw domidoga awa xayisidona koy?,0
dugge efanaw.qanchosona,0
Duma dumawu watto nena,0
dumatassa teme,0
Ee hegaa qofaa qasho ottiigiyaakko lo'o malatees ,0
ee sima yo'oyi sim'iin geles giidda,0
Ee taa qopaa hegge mayettas tanni,0
ee yaagidi hidootida ,0
Eee Tuma Tuma Adhdhana,0
Eeeee hege tuma,0
Eeeee tumaka yedopa minitta oyiqqa.,0
Eeshsho Nu y donaa,0
Emuwaa Aayiyaa Yellu Nena Zirixxa Tumma zooxasa ,0
Enijetto niyo nu uso na awi,0
Enno Enno Galattos Teme Hayanna,0
Enno kawo naw,0
Enno sima tamasgana kalana fb hahuwan detes ,0
eno kitassi kehi daro galatossi. etti bochofo,0
enteko gakess,0
eqqadeye uttade ha ishalo giyora,0
ERO Bizaawu,0
Ero injje wode gido,0
Ero nanggos,0
eroo ubabayka axxana gays tankka gujjada,0
Eshawu Bita ollasa,0
Eshawu hagazay???,0
Eshawu lo asa,0
Eshawu Loesi,0
Eta baree aduqqoo ,0
Etaka yedissana godaay Teme,0
Ethiopio dosada hayqadasa.,0
Eti harayka gi erena nu kanche gyoge ay madi,0
Eti nu baaxanchchaa sunttaa wordduwan mooridi nu morkketa ufayssoogeenne wolaytti hagaa mala giissi cayissooro awudenne dogokko,0
Eti ola boli diyoge azantikoka hage nu moro gidena,0
Etu suntan gazexatun ubban qacetiyabi ubi cimopeatin wozanape gidena,0
Fanappe wogeta baadi?,0
Gaalasay Awudee ?,0
Gaasoy aba giddinkka.,0
gaasoy qoncco,0
gaasoykka gamma machchallan xaafettiyoode 'baaridi' gidanawu koshshees,0
Gaasuwa erikko qonccissa.,0
Gachamaw Ubbaka birrshetay wolqama ha pottuwaw,0
Gachchama maxafawu naqasha shishiya izawatu naqashsha shishiyo maccaray keehippe lefaa gidiyoga qonccises temu ,0
Gam'iisi shin ane be'ana.,0
Gammaka hayya lo o,0
GAMO NAATO TASSA aYIKA XAYENAN OOTTI MANAW KIDI ASSA SUGI ERENA SUURE NATTI GAMMO NATTI? ,0
Gamuwawu hino beaa neyoo,0
Garxxenna gaammuwa calaa sooppe maayos,0
Gashe LT lo o anche giddo xoniyogaan amanettays,0
Gasoy eretide ta ishaw,0
Gaydaa Bolooso Soore Giyaaro Daamoota Soore Giyaakko Gaasoyine Dembba Zaamine D.Sooren De'iyoo Gishshaw Giyooga ,0
Gelagaa soo kaarenn eqoopaa,0
Gelibena tasi,0
Gelibena teme birishetta koshes.,0
Gidoshshin Tani de'iyoosay haa woggetaa radoone oottenasan de'iisihshin ayyibin iizigana danddaayinaa?,0
Gifatay gakanwu wolayta asa oysha godaka zaro tayenwu,0
Giffatan uffaysidabappe issoy ne Geressa.,0
giittawu niyoo mattiyo duttayis tuma,0
Gittawu dafurenago temu magna,0
Gittawu siquwan nagosi,0
Gittena Gittawu tuma Lo asa,0
giyaa ooratta maxaafaa demmikko aappe demmeta.,0
Giyoy baynna gishawu Ordda gaas hariba tawu,0
Godattiyo Ane gedaridi paccabi deikko qofaa wotti kanttite,0
Gosee shuchcha meentis,0
Gudassa worabi,0
Gudeba la aybe siyobbay,0
Gulanta Erssuwa Keetta Fikir,0
Gulanta makisuwan ezigas,0
Gulanti wolayta kettape issuwatene??? meshuwa gulantta gumbuwa esuwa gujja z,0
GULANTTA GIIGISSUWA MAKKISUWA NU KAHAA YARSHSHIDI HAYTTA CORGGOCHCHIDI EZGGANAWU NAAGOS.,0
Gulanttaa nu donawu gittaa baxiyaa ottiyo kettaa,0
Gulanttara sintawu wodiyaranne wodiya malatiya gigisuwa ekkid shiqiyo gishawu tummu wozanappe galatayisi ,0
Guso layitti bannakki xeellettes saalawu hola shiin. ,0
Guta Dagatoy keha,0
gutaran yekidi moyisanagashin attis.,0
Gutta Wodetuppe simmiyaagan ziiriyan hagan hasayettesi.,0
Guyee Guyiyawu Shaalle Shankay Heli Bole Wode Wonttay Iimin Ganage Essa lalle Dosin Iixxin Oyqqoy Era Laa Mahe Goynna Monichcha Ye'e Goosi Kawuwa Xona Sinttan,0
Ha baaxee minno ,0
Ha dendduwawu issi eqotaa koshshees,0
Ha galasiya taw hachi danaws neni madrekyan gererayda La walale nato warzaze nato malsase nato wolaitato,0
Ha haa Ta ishay haray de ikkokka Gujja. Wogga Wolaytte Na awu..,0
ha haasayay koorimichcha olanchata denttetiyoode haasayes giida,0
Ha ii banee,0
ha ka xoosa daro galatiyoobay qosetida nu dona qonciya kesidi de es.,0
Ha nee gido lemissuwa malatiya wordoy bittan kumiis gidoo shin wursetay awu lafaa tem,0
Ha pilgetta ta waata demada nabbo? Please,0
Ha ubba ne dentto yohoti tuma. Yaatin eta watti birishane giyaaga zaaruwa naagayiis.,0
ha woga wolayttay lone?,0
Ha wolaytta wogaanne wogetaa zaaranawu ha yeletaappe hara injjetiyaabi yeenna,0
HaI simmidosona Giya eroosona Bochchenaakko loo ta jaalaw ,0
Haage nu donna,0
Haagekka Adhanna,0
Haahuwan equwaa wontto agaaga,0
Haattay qanttaasinne adussaassi hayttaa gakkees giyaro birshiyako. Galatays ta ishaa woldetsaadiqa tamazggana.,0
hachchi gakkanaw asa waasuwa daro kaafabeke hachchipe doomada ta asaa miyyiyan tanka gujetana.guyye simmiyoge koyyike,0
Hachchi Immiyo Marccoy Wontto Wuriyagaa.,0
Hachi ayba palaba xaafeti?,0
Haga baxetana koshesi,0
Haga gildosi ima ba eriyo maran yeta kesoppe ne giyo ogiyan eppena. ,0
haga mala asas bochoy koshes,0
Haga onika lamena,0
Hagaa ubbay hanidoy naa u yeletaana woykko layttaa gid,0
hagaamala xalane bizza yeletatusi wodetura kantena suntay xaapetana kosheesi ,0
hagaawu ayi baaxe koshshi. nu kushshe gidenne?,0
Hagamalaba Diyabi Bawa,0
Hagape Haraa Koyokko,0
Hagatan gikki ubbato.,0
hagaw gakkiyoosi baawa ubbaanika tumay xoonana ,0
hage Layyittayi Waananaani,0
Hage tumasho nu so na a bizawu,0
Hagee ubbatoo taayyookka oysha gididi dees,0
Hageeti issitto dariyooge ta dariyoogappe daro,0
